seq_no,self_valid,link_valid,status
6791,True,True,VALID
6792,True,True,VALID
6793,True,True,VALID
6794,True,True,VALID
6795,True,True,VALID
6796,True,True,VALID
6797,True,True,VALID
6798,True,True,VALID
6799,True,True,VALID
6800,True,True,VALID
6801,True,True,VALID
6802,True,True,VALID
6803,True,True,VALID
6804,True,True,VALID
6805,True,True,VALID
6806,True,True,VALID
6807,True,True,VALID
6808,True,True,VALID
6809,True,True,VALID
6810,True,True,VALID
6811,True,True,VALID
6812,True,True,VALID
6813,True,True,VALID
6814,True,True,VALID
6815,True,True,VALID
6816,True,True,VALID
6817,True,True,VALID
6818,True,True,VALID
6819,True,True,VALID
6820,True,True,VALID
6821,True,True,VALID
6822,True,True,VALID
6823,True,True,VALID
6824,True,True,VALID
6825,True,True,VALID
6826,True,True,VALID
6827,True,True,VALID
6828,True,True,VALID
6829,True,True,VALID
6830,True,True,VALID
6831,True,True,VALID
6832,True,True,VALID
6833,True,True,VALID
6834,True,True,VALID
6835,True,True,VALID
6836,True,True,VALID
6837,True,True,VALID
6838,True,True,VALID
6839,True,True,VALID
6840,True,True,VALID
6841,True,True,VALID
6842,True,True,VALID
6843,True,True,VALID
6844,True,True,VALID
6845,True,True,VALID
6846,True,True,VALID
6847,True,True,VALID
6848,True,True,VALID
6849,True,True,VALID
6850,True,True,VALID
6851,True,True,VALID
6852,True,True,VALID
6853,True,True,VALID
6854,True,True,VALID
6855,True,True,VALID
6856,True,True,VALID
6857,True,True,VALID
6858,True,True,VALID
6859,True,True,VALID
6860,True,True,VALID
6861,True,True,VALID
6862,True,True,VALID
6863,True,True,VALID
6864,True,True,VALID
6865,True,True,VALID
6866,True,True,VALID
6867,True,True,VALID
6868,True,True,VALID
6869,True,True,VALID
6870,True,True,VALID
6871,True,True,VALID
6872,True,True,VALID
6873,True,True,VALID
6874,True,True,VALID
6875,True,True,VALID
6876,True,True,VALID
6877,True,True,VALID
6878,True,True,VALID
6879,True,True,VALID
6880,True,True,VALID
6881,True,True,VALID
6882,True,True,VALID
6883,True,True,VALID
6884,True,True,VALID
6885,True,True,VALID
6886,True,True,VALID
6887,True,True,VALID
6888,True,True,VALID
6889,True,True,VALID
6890,True,True,VALID
6891,True,True,VALID
6892,True,True,VALID
6893,True,True,VALID
6894,True,True,VALID
6895,True,True,VALID
6896,True,True,VALID
6897,True,True,VALID
6898,True,True,VALID
6899,True,True,VALID
6900,True,True,VALID
6901,True,True,VALID
6902,True,True,VALID
6903,True,True,VALID
6904,True,True,VALID
6905,True,True,VALID
6906,True,True,VALID
6907,True,True,VALID
6908,True,True,VALID
6909,True,True,VALID
6910,True,True,VALID
6911,True,True,VALID
6912,True,True,VALID
6913,True,True,VALID
6914,True,True,VALID
6915,True,True,VALID
6916,True,True,VALID
6917,True,True,VALID
6918,True,True,VALID
6919,True,True,VALID
6920,True,True,VALID
6921,True,True,VALID
6922,True,True,VALID
6923,True,True,VALID
6924,True,True,VALID
6925,True,True,VALID
6926,True,True,VALID
6927,True,True,VALID
6928,True,True,VALID
6929,True,True,VALID
6930,True,True,VALID
6931,True,True,VALID
6932,True,True,VALID
6933,True,True,VALID
6934,True,True,VALID
6935,True,True,VALID
6936,True,True,VALID
6937,True,True,VALID
6938,True,True,VALID
6939,True,True,VALID
6940,True,True,VALID
6941,True,True,VALID
6942,True,True,VALID
6943,True,True,VALID
6944,True,True,VALID
6945,True,True,VALID
6946,True,True,VALID
6947,True,True,VALID
6948,True,True,VALID
6949,True,True,VALID
6950,True,True,VALID
6951,True,True,VALID
6952,True,True,VALID
6953,True,True,VALID
6954,True,True,VALID
6955,True,True,VALID
6956,True,True,VALID
6957,True,True,VALID
6958,True,True,VALID
6959,True,True,VALID
6960,True,True,VALID
6961,True,True,VALID
6962,True,True,VALID
6963,True,True,VALID
6964,True,True,VALID
6965,True,True,VALID
6966,True,True,VALID
6967,True,True,VALID
6968,True,True,VALID
6969,True,True,VALID
6970,True,True,VALID
6971,True,True,VALID
6972,True,True,VALID
6973,True,True,VALID
6974,True,True,VALID
6975,True,True,VALID
6976,True,True,VALID
6977,True,True,VALID
6978,True,True,VALID
6979,True,True,VALID
6980,True,True,VALID
6981,True,True,VALID
6982,True,True,VALID
6983,True,True,VALID
6984,True,True,VALID
6985,True,True,VALID
6986,True,True,VALID
6987,True,True,VALID
6988,True,True,VALID
6989,True,True,VALID
6990,True,True,VALID
6991,True,True,VALID
6992,True,True,VALID
6993,True,True,VALID
6994,True,True,VALID
6995,True,True,VALID
6996,True,True,VALID
6997,True,True,VALID
6998,True,True,VALID
6999,True,True,VALID
7000,True,True,VALID
7001,True,True,VALID
7002,True,True,VALID
7003,True,True,VALID
7004,True,True,VALID
7005,True,True,VALID
7006,True,True,VALID
7007,True,True,VALID
7008,True,True,VALID
7009,True,True,VALID
7010,True,True,VALID
7011,True,True,VALID
7012,True,True,VALID
7013,True,True,VALID
7014,True,True,VALID
7015,True,True,VALID
7016,True,True,VALID
7017,True,True,VALID
7018,True,True,VALID
7019,True,True,VALID
7020,True,True,VALID
7021,True,True,VALID
7022,True,True,VALID
7023,True,True,VALID
7024,True,True,VALID
7025,True,True,VALID
7026,True,True,VALID
7027,True,True,VALID
7028,True,True,VALID
7029,True,True,VALID
7030,True,True,VALID
7031,True,True,VALID
7032,True,True,VALID
7033,True,True,VALID
7034,True,True,VALID
7035,True,True,VALID
7036,True,True,VALID
7037,True,True,VALID
7038,True,True,VALID
7039,True,True,VALID
7040,True,True,VALID
7041,True,True,VALID
7042,True,True,VALID
7043,True,True,VALID
7044,True,True,VALID
7045,True,True,VALID
7046,True,True,VALID
7047,True,True,VALID
7048,True,True,VALID
7049,True,True,VALID
7050,True,True,VALID
7051,True,True,VALID
7052,True,True,VALID
7053,True,True,VALID
7054,True,True,VALID
7055,True,True,VALID
7056,True,True,VALID
7057,True,True,VALID
7058,True,True,VALID
7059,True,True,VALID
7060,True,True,VALID
7061,True,True,VALID
7062,True,True,VALID
7063,True,True,VALID
7064,True,True,VALID
7065,True,True,VALID
7066,True,True,VALID
7067,True,True,VALID
7068,True,True,VALID
7069,True,True,VALID
7070,True,True,VALID
7071,True,True,VALID
7072,True,True,VALID
7073,True,True,VALID
7074,True,True,VALID
7075,True,True,VALID
7076,True,True,VALID
7077,True,True,VALID
7078,True,True,VALID
7079,True,True,VALID
7080,True,True,VALID
7081,True,True,VALID
7082,True,True,VALID
7083,True,True,VALID
7084,True,True,VALID
7085,True,True,VALID
7086,True,True,VALID
7087,True,True,VALID
7088,True,True,VALID
7089,True,True,VALID
7090,True,True,VALID
7091,True,True,VALID
7092,True,True,VALID
7093,True,True,VALID
7094,True,True,VALID
7095,True,True,VALID
7096,True,True,VALID
7097,True,True,VALID
7098,True,True,VALID
7099,True,True,VALID
7100,True,True,VALID
7101,True,True,VALID
7102,True,True,VALID
7103,True,True,VALID
7104,True,True,VALID
7105,True,True,VALID
7106,True,True,VALID
7107,True,True,VALID
7108,True,True,VALID
7109,True,True,VALID
7110,True,True,VALID
7111,True,True,VALID
7112,True,True,VALID
7113,True,True,VALID
7114,True,True,VALID
7115,True,True,VALID
7116,True,True,VALID
7117,True,True,VALID
7118,True,True,VALID
7119,True,True,VALID
7120,True,True,VALID
7121,True,True,VALID
7122,True,True,VALID
7123,True,True,VALID
7124,True,True,VALID
7125,True,True,VALID
7126,True,True,VALID
7127,True,True,VALID
7128,True,True,VALID
7129,True,True,VALID
7130,True,True,VALID
7131,True,True,VALID
7132,True,True,VALID
7133,True,True,VALID
7134,True,True,VALID
7135,True,True,VALID
7136,True,True,VALID
7137,True,True,VALID
7138,True,True,VALID
7139,True,True,VALID
7140,True,True,VALID
7141,True,True,VALID
7142,True,True,VALID
7143,True,True,VALID
7144,True,True,VALID
7145,True,True,VALID
7146,True,True,VALID
7147,True,True,VALID
7148,True,True,VALID
7149,True,True,VALID
7150,True,True,VALID
7151,True,True,VALID
7152,True,True,VALID
7153,True,True,VALID
7154,True,True,VALID
7155,True,True,VALID
7156,True,True,VALID
7157,True,True,VALID
7158,True,True,VALID
7159,True,True,VALID
7160,True,True,VALID
7161,True,True,VALID
7162,True,True,VALID
7163,True,True,VALID
7164,True,True,VALID
7165,True,True,VALID
7166,True,True,VALID
7167,True,True,VALID
7168,True,True,VALID
7169,True,True,VALID
7170,True,True,VALID
7171,True,True,VALID
7172,True,True,VALID
7173,True,True,VALID
7174,True,True,VALID
7175,True,True,VALID
7176,True,True,VALID
7177,True,True,VALID
7178,True,True,VALID
7179,True,True,VALID
7180,True,True,VALID
7181,True,True,VALID
7182,True,True,VALID
7183,True,True,VALID
7184,True,True,VALID
7185,True,True,VALID
7186,True,True,VALID
7187,True,True,VALID
7188,True,True,VALID
7189,True,True,VALID
7190,True,True,VALID
7191,True,True,VALID
7192,True,True,VALID
7193,True,True,VALID
7194,True,True,VALID
7195,True,True,VALID
7196,True,True,VALID
7197,True,True,VALID
7198,True,True,VALID
7199,True,True,VALID
7200,True,True,VALID
7201,True,True,VALID
7202,True,True,VALID
7203,True,True,VALID
7204,True,True,VALID
7205,True,True,VALID
7206,True,True,VALID
7207,True,True,VALID
7208,True,True,VALID
7209,True,True,VALID
7210,True,True,VALID
7211,True,True,VALID
7212,True,True,VALID
7213,True,True,VALID
7214,True,True,VALID
7215,True,True,VALID
7216,True,True,VALID
7217,True,True,VALID
7218,True,True,VALID
7219,True,True,VALID
7220,True,True,VALID
7221,True,True,VALID
7222,True,True,VALID
7223,True,True,VALID
7224,True,True,VALID
7225,True,True,VALID
7226,True,True,VALID
7227,True,True,VALID
7228,True,True,VALID
7229,True,True,VALID
7230,True,True,VALID
7231,True,True,VALID
7232,True,True,VALID
7233,True,True,VALID
7234,True,True,VALID
7235,True,True,VALID
7236,True,True,VALID
7237,True,True,VALID
7238,True,True,VALID
7239,True,True,VALID
7240,True,True,VALID
7241,True,True,VALID
7242,True,True,VALID
7243,True,True,VALID
7244,True,True,VALID
7245,True,True,VALID
7246,True,True,VALID
7247,True,True,VALID
7248,True,True,VALID
7249,True,True,VALID
7250,True,True,VALID
7251,True,True,VALID
7252,True,True,VALID
7253,True,True,VALID
7254,True,True,VALID
7255,True,True,VALID
7256,True,True,VALID
7257,True,True,VALID
7258,True,True,VALID
7259,True,True,VALID
7260,True,True,VALID
7261,True,True,VALID
7262,True,True,VALID
7263,True,True,VALID
7264,True,True,VALID
7265,True,True,VALID
7266,True,True,VALID
7267,True,True,VALID
7268,True,True,VALID
7269,True,True,VALID
7270,True,True,VALID
7271,True,True,VALID
7272,True,True,VALID
7273,True,True,VALID
7274,True,True,VALID
7275,True,True,VALID
7276,True,True,VALID
7277,True,True,VALID
7278,True,True,VALID
7279,True,True,VALID
7280,True,True,VALID
7281,True,True,VALID
7282,True,True,VALID
7283,True,True,VALID
7284,True,True,VALID
7285,True,True,VALID
7286,True,True,VALID
7287,True,True,VALID
7288,True,True,VALID
7289,True,True,VALID
7290,True,True,VALID
7291,True,True,VALID
7292,True,True,VALID
7293,True,True,VALID
7294,True,True,VALID
7295,True,True,VALID
7296,True,True,VALID
7297,True,True,VALID
7298,True,True,VALID
7299,True,True,VALID
7300,True,True,VALID
7301,True,True,VALID
7302,True,True,VALID
7303,True,True,VALID
7304,True,True,VALID
7305,True,True,VALID
7306,True,True,VALID
7307,True,True,VALID
7308,True,True,VALID
7309,True,True,VALID
7310,True,True,VALID
7311,True,True,VALID
7312,True,True,VALID
7313,True,True,VALID
7314,True,True,VALID
7315,True,True,VALID
7316,True,True,VALID
7317,True,True,VALID
7318,True,True,VALID
7319,True,True,VALID
7320,True,True,VALID
7321,True,True,VALID
7322,True,True,VALID
7323,True,True,VALID
7324,True,True,VALID
7325,True,True,VALID
7326,True,True,VALID
7327,True,True,VALID
7328,True,True,VALID
7329,True,True,VALID
7330,True,True,VALID
7331,True,True,VALID
7332,True,True,VALID
7333,True,True,VALID
7334,True,True,VALID
7335,True,True,VALID
7336,True,True,VALID
7337,True,True,VALID
7338,True,True,VALID
7339,True,True,VALID
7340,True,True,VALID
7341,True,True,VALID
7342,True,True,VALID
7343,True,True,VALID
7344,True,True,VALID
7345,True,True,VALID
7346,True,True,VALID
7347,True,True,VALID
7348,True,True,VALID
7349,True,True,VALID
7350,True,True,VALID
7351,True,True,VALID
7352,True,True,VALID
7353,True,True,VALID
7354,True,True,VALID
7355,True,True,VALID
7356,True,True,VALID
7357,True,True,VALID
7358,True,True,VALID
7359,True,True,VALID
7360,True,True,VALID
7361,True,True,VALID
7362,True,True,VALID
7363,True,True,VALID
7364,True,True,VALID
7365,True,True,VALID
7366,True,True,VALID
7367,True,True,VALID
7368,True,True,VALID
7369,True,True,VALID
7370,True,True,VALID
7371,True,True,VALID
7372,True,True,VALID
7373,True,True,VALID
7374,True,True,VALID
7375,True,True,VALID
7376,True,True,VALID
7377,True,True,VALID
7378,True,True,VALID
7379,True,True,VALID
7380,True,True,VALID
7381,True,True,VALID
7382,True,True,VALID
7383,True,True,VALID
7384,True,True,VALID
7385,True,True,VALID
7386,True,True,VALID
7387,True,True,VALID
7388,True,True,VALID
7389,True,True,VALID
7390,True,True,VALID
7391,True,True,VALID
7392,True,True,VALID
7393,True,True,VALID
7394,True,True,VALID
7395,True,True,VALID
7396,True,True,VALID
7397,True,True,VALID
7398,True,True,VALID
7399,True,True,VALID
7400,True,True,VALID
7401,True,True,VALID
7402,True,True,VALID
7403,True,True,VALID
7404,True,True,VALID
7405,True,True,VALID
7406,True,True,VALID
7407,True,True,VALID
7408,True,True,VALID
7409,True,True,VALID
7410,True,True,VALID
7411,True,True,VALID
7412,True,True,VALID
7413,True,True,VALID
7414,True,True,VALID
7415,True,True,VALID
7416,True,True,VALID
7417,True,True,VALID
7418,True,True,VALID
7419,True,True,VALID
7420,True,True,VALID
7421,True,True,VALID
7422,True,True,VALID
7423,True,True,VALID
7424,True,True,VALID
7425,True,True,VALID
7426,True,True,VALID
7427,True,True,VALID
7428,True,True,VALID
7429,True,True,VALID
7430,True,True,VALID
7431,True,True,VALID
7432,True,True,VALID
7433,True,True,VALID
7434,True,True,VALID
7435,True,True,VALID
7436,True,True,VALID
7437,True,True,VALID
7438,True,True,VALID
7439,True,True,VALID
7440,True,True,VALID
7441,True,True,VALID
7442,True,True,VALID
7443,True,True,VALID
7444,True,True,VALID
7445,True,True,VALID
7446,True,True,VALID
7447,True,True,VALID
7448,True,True,VALID
7449,True,True,VALID
7450,True,True,VALID
7451,True,True,VALID
7452,True,True,VALID
7453,True,True,VALID
7454,True,True,VALID
7455,True,True,VALID
7456,True,True,VALID
7457,True,True,VALID
7458,True,True,VALID
7459,True,True,VALID
7460,True,True,VALID
7461,True,True,VALID
7462,True,True,VALID
7463,True,True,VALID
7464,True,True,VALID
7465,True,True,VALID
7466,True,True,VALID
7467,True,True,VALID
7468,True,True,VALID
7469,True,True,VALID
7470,True,True,VALID
7471,True,True,VALID
7472,True,True,VALID
7473,True,True,VALID
7474,True,True,VALID
7475,True,True,VALID
7476,True,True,VALID
7477,True,True,VALID
7478,True,True,VALID
7479,True,True,VALID
7480,True,True,VALID
7481,True,True,VALID
7482,True,True,VALID
7483,True,True,VALID
7484,True,True,VALID
7485,True,True,VALID
7486,True,True,VALID
7487,True,True,VALID
7488,True,True,VALID
7489,True,True,VALID
7490,True,True,VALID
7491,True,True,VALID
7492,True,True,VALID
7493,True,True,VALID
7494,True,True,VALID
7495,True,True,VALID
7496,True,True,VALID
7497,True,True,VALID
7498,True,True,VALID
7499,True,True,VALID
7500,True,True,VALID
7501,True,True,VALID
7502,True,True,VALID
7503,True,True,VALID
7504,True,True,VALID
7505,True,True,VALID
7506,True,True,VALID
7507,True,True,VALID
7508,True,True,VALID
7509,True,True,VALID
7510,True,True,VALID
7511,True,True,VALID
7512,True,True,VALID
7513,True,True,VALID
7514,True,True,VALID
7515,True,True,VALID
7516,True,True,VALID
7517,True,True,VALID
7518,True,True,VALID
7519,True,True,VALID
7520,True,True,VALID
7521,True,True,VALID
7522,True,True,VALID
7523,True,True,VALID
7524,True,True,VALID
7525,True,True,VALID
7526,True,True,VALID
7527,True,True,VALID
7528,True,True,VALID
7529,True,True,VALID
7530,True,True,VALID
7531,True,True,VALID
7532,True,True,VALID
7533,True,True,VALID
7534,True,True,VALID
7535,True,True,VALID
7536,True,True,VALID
7537,True,True,VALID
7538,True,True,VALID
7539,True,True,VALID
7540,True,True,VALID
7541,True,True,VALID
7542,True,True,VALID
7543,True,True,VALID
7544,True,True,VALID
7545,True,True,VALID
7546,True,True,VALID
7547,True,True,VALID
7548,True,True,VALID
7549,True,True,VALID
7550,True,True,VALID
7551,True,True,VALID
7552,True,True,VALID
7553,True,True,VALID
7554,True,True,VALID
7555,True,True,VALID
7556,True,True,VALID
7557,True,True,VALID
7558,True,True,VALID
7559,True,True,VALID
7560,True,True,VALID
7561,True,True,VALID
7562,True,True,VALID
7563,True,True,VALID
7564,True,True,VALID
7565,True,True,VALID
7566,True,True,VALID
7567,True,True,VALID
7568,True,True,VALID
7569,True,True,VALID
7570,True,True,VALID
7571,True,True,VALID
7572,True,True,VALID
7573,True,True,VALID
7574,True,True,VALID
7575,True,True,VALID
7576,True,True,VALID
7577,True,True,VALID
7578,True,True,VALID
7579,True,True,VALID
7580,True,True,VALID
7581,True,True,VALID
7582,True,True,VALID
7583,True,True,VALID
7584,True,True,VALID
7585,True,True,VALID
7586,True,True,VALID
7587,True,True,VALID
7588,True,True,VALID
7589,True,True,VALID
7590,True,True,VALID
7591,True,True,VALID
7592,True,True,VALID
7593,True,True,VALID
7594,True,True,VALID
7595,True,True,VALID
7596,True,True,VALID
7597,True,True,VALID
7598,True,True,VALID
7599,True,True,VALID
7600,True,True,VALID
7601,True,True,VALID
7602,True,True,VALID
7603,True,True,VALID
7604,True,True,VALID
7605,True,True,VALID
7606,True,True,VALID
7607,True,True,VALID
7608,True,True,VALID
7609,True,True,VALID
7610,True,True,VALID
7611,True,True,VALID
7612,True,True,VALID
7613,True,True,VALID
7614,True,True,VALID
7615,True,True,VALID
7616,True,True,VALID
7617,True,True,VALID
7618,True,True,VALID
7619,True,True,VALID
7620,True,True,VALID
7621,True,True,VALID
7622,True,True,VALID
7623,True,True,VALID
7624,True,True,VALID
7625,True,True,VALID
7626,True,True,VALID
7627,True,True,VALID
7628,True,True,VALID
7629,True,True,VALID
7630,True,True,VALID
7631,True,True,VALID
7632,True,True,VALID
7633,True,True,VALID
7634,True,True,VALID
7635,True,True,VALID
7636,True,True,VALID
7637,True,True,VALID
7638,True,True,VALID
7639,True,True,VALID
7640,True,True,VALID
7641,True,True,VALID
7642,True,True,VALID
7643,True,True,VALID
7644,True,True,VALID
7645,True,True,VALID
7646,True,True,VALID
7647,True,True,VALID
7648,True,True,VALID
7649,True,True,VALID
7650,True,True,VALID
7651,True,True,VALID
7652,True,True,VALID
7653,True,True,VALID
7654,True,True,VALID
7655,True,True,VALID
7656,True,True,VALID
7657,True,True,VALID
7658,True,True,VALID
7659,True,True,VALID
7660,True,True,VALID
7661,True,True,VALID
7662,True,True,VALID
